job_id,company,title,location,job_url,canonical_application_url,source,date_discovered,date_posted,date_updated,status,fit_score,fit_tier,role_family,seniority,key_requirements,matching_strengths,main_gaps,resume_variant,networking_priority,application_priority,last_checked,notes,full_description_hash,description_file,is_medical_false_positive,company_slug,source_id,stale_flag,last_verified,merged_from,opportunity_level,recommended_action,priority_v2,score_explanation,score_confidence,missing_info,override_reason,last_scored,ats_score,keyword_match_score,keyword_matched,keyword_missing,ats_issues,last_ats_check,review_flag,application_status,audit_verdict,audit_reasons,audit_date,application_ids,referral_contacts,referral_contact_urls,days_since_checked,attention_reasons
li_lg_electronics_north_america_ai_researcher_efficient_ai_contractor_4445210572,LG Electronics North America,AI Researcher - Efficient AI (Contractor),"Santa Clara, CA",https://www.linkedin.com/jobs/view/4445210572/,https://www.linkedin.com/jobs/view/4445210572/,linkedin,2026-08-22,,,open,0,C,post_training,unknown,"agent, agentic, benchmark, dpo, evaluation, inference, multi-agent, post-training, prototype, publications, python, pytorch, reasoning, research, transformers, vllm",,JD mentions PhD,,,low,2026-09-06,"LinkedIn sweep 2026-08-22; queries: AI Research Scientist, Applied Scientist AI, LLM Evaluation Research, Post-Training LLM, Research Engineer Machine Learning",92ce28b7a9ecf002,tracking/job_descriptions/active/lgelectronicsnorthamerica_linkedin_4445210572.md,,lg_electronics_north_america,li_4445210572,,,,L3,OPTIMISTIC,56.6,"fit=10.0 research=7.64(+agentic,agents,benchmark,dpo,evaluation) tech=6.31 agentic=3.12(+agentic,multi-agent) pt=3.08(+dpo,post-training) attainability=12.5['no_years_bar'] advantage=1.2['security_domain_relevance'] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0",low,date_posted unknown; visa sponsorship unverified,,2026-09-06,53.2,31.5,deep learning; inference; machine learning; optimization; python; pytorch; transformers; vllm; vlms,golang; onnx; opensearch; elasticsearch; hugging face; ray; distributed systems; model serving; deep rl; ml security,posting date unknown/unparseable,2026-08-23,,,useful,,2026-08-26,,,,0,thin_jd;date_posted unknown;visa sponsorship unverified
mistral_ai_research_engineer_code_agents_infra_ash_mistral.ai_af7c3cf8-,Mistral AI,"Research Engineer, Code Agents Infra",Palo Alto,https://jobs.ashbyhq.com/mistral.ai/af7c3cf8-f4f4-4a16-80e9-fdfb0c14104d,https://jobs.ashbyhq.com/mistral.ai/af7c3cf8-f4f4-4a16-80e9-fdfb0c14104d,ashby,2026-08-22,,,open,0,C,agentic_ai,mid,"agent, agentic, evaluation, llm, post-training, python, pytorch, research, rl, synthetic data",,,,,high,2026-09-06,"L2 lab sweep 2026-08-22 (official ATS board mistral.ai); years_bar=4 | audit 2026-08-26: borderline - Meets 4+ years bar with ~4.5 yrs experience; role aligns with agentic-AI target area; Core JD demands deep Kubernetes operator/controller authorship, sandboxing runtimes (gVisor/Firecracker/CRIU/microVMs), and multi-cluster scheduling—none explicitly evidenced in candidate profile",dc2113a48ac4389d,tracking/job_descriptions/active/mistral_ai__research_engineer_code_agents_infra__ash_mistral.ai_af7c3cf8-.md,,mistral_ai,ash_mistral.ai_af7c3cf8-f4f4-4a16-80e9-fdfb0c14104d,,2026-08-23,,L3,OPTIMISTIC,56.4,"fit=12.0 research=4.36(+agentic,agents,evaluation,post-training,rag) tech=5.86 agentic=2.6(+agentic,orchestration) pt=3.08(+post-training,synthetic data) attainability=12.0[] advantage=1.2['security_domain_relevance'] company=4.8 strategy=6.0 referral=0.5 loc=3.0 urgency=1.0",low,date_posted unknown; visa sponsorship unverified,,2026-09-06,45.4,18.6,distributed systems; docker; optimization; profiling; python; pytorch,golang; vllm; transformers; onnx; opensearch; elasticsearch; hugging face; ray; model serving; inference,posting date unknown/unparseable,2026-08-23,,,borderline,,2026-08-26,,,,0,thin_jd;date_posted unknown;visa sponsorship unverified
liquid_ai_member_of_technical_staff_multi_modal_vision_ash_liquid-ai_424e9e41-2,Liquid AI,"Member of Technical Staff - Multi-Modal, Vision",San Francisco,https://jobs.ashbyhq.com/liquid-ai/424e9e41-2848-4ed4-97dd-0f96ae530fdb,https://jobs.ashbyhq.com/liquid-ai/424e9e41-2848-4ed4-97dd-0f96ae530fdb,ashby,2026-08-22,,,open,0,C,post_training,staff,"data curation, distributed training, evaluation, post-training, preference optimization, pretraining, python, research, rl, sft",,JD mentions PhD,,,low,2026-09-06,"L2 lab sweep 2026-08-22 (official ATS board liquid-ai) | audit 2026-08-26: borderline - Candidate has strong ML engineering background (4.5 yrs, MS Georgia Tech) with relevant skills in evaluation harnesses, LLM inference/serving (vLLM, ONNX), RL (PPO/DQN/reward shaping), and backend scaling, which align with job's needs for experimental rigor, scalable implementations, and post-training methods.; Job explicitly requires hands-on experience training/evaluating VLMs and computer vision/visual representation learning, which are not highlighted in candidate's profile (focus is agentic AI, security AIOps, NLP/agentic RAG).",76663a220f310a18,tracking/job_descriptions/active/liquid_ai__member_of_technical_staff_multi_modal_vision__ash_liquid-ai_424e9e41-2.md,,liquid_ai,ash_liquid-ai_424e9e41-2848-4ed4-97dd-0f96ae530fdb,,2026-08-23,,L3,OPTIMISTIC,56.1,"fit=8.0 research=6.0(+agentic,evaluation,memory,multimodal,post-training) tech=6.31 agentic=1.56(+agentic) pt=3.69(+post-training,preference,reinforcement learning,sft) attainability=14.0['no_years_bar', 'accepts_transferable'] advantage=1.2['security_domain_relevance'] company=4.8 strategy=6.0 referral=0.5 loc=3.0 urgency=1.0",low,date_posted unknown; visa sponsorship unverified,,2026-09-06,37.5,14.8,data pipelines; deep learning; hugging face; optimization; python; vlms,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; ray; distributed systems; model serving,"posting date unknown/unparseable; title does not parse to a real technical role: 'Member of Technical Staff - Multi-Modal, Vision'",2026-08-23,,,borderline,,2026-08-26,,,,0,thin_jd;date_posted unknown;visa sponsorship unverified
scale_ai_staff_machine_learning_research_engineer_agent_pos_4625337005,scale_ai,"Staff Machine Learning Research Engineer, Agent Post-training - Enterprise GenAI","San Francisco, CA; New York, NY",https://job-boards.greenhouse.io/scaleai/jobs/4625337005,https://job-boards.greenhouse.io/scaleai/jobs/4625337005,greenhouse,2026-08-23,,,open,0,,post_training,unknown,"For 9 years, Scale has been the leading AI data foundry, helping fuel the most exciting advancements in AI, including generative AI, defense applications, and autonomous vehicles. | As a Staff Agent Post-Training MLRE, you will build out our next-gen Agent RL training platform. | If you are excited about shaping the future of the modern GenAI movement, we would love to hear from you!&lt;/p&gt; &lt;p&gt;&lt;strong&gt;You will:&amp;nbsp;&lt;/strong&gt;&lt;/p&gt; &lt;ul&gt; &lt;l | The range displayed on each job posting reflects the minimum and maximum target for new hire salaries for the position and may be inclusive of several career levels at Scale; it will be determined dur",RAG pipelines (Fortinet); RLHF familiarity; GRPO research (CAD); PPO research (CAD); post-training research alignment; LLM evaluation work; agent systems (ATHENA supervisor-worker); multi-agent architecture (ATHENA),production LLM deployment at scale; PhD-level research track record; publications at top venues,,,,2026-09-06,"lab deep-sweep 2026-08-23; board=greenhouse; us_location=yes | audit 2026-08-26: borderline - 'Ideally you'd have' list states 5+ years of production LLM training vs candidate's ~4.5 years, but phrased as preferred qualifications rather than hard minimum; Candidate lacks stated production LLM post-training/RLHF experience and recent NEURIPS/ICLR/ICML publications, though academic RL (PPO/DQN/reward shaping) and agentic AI systems provide transferable fit",8081d4e3f571d354,tracking/job_descriptions/active/scale_ai__staff_machine_learning_research_engineer_agent_pos__4625337005.md,,scale_ai,gh_4625337005,,2026-08-23,,L3,OPTIMISTIC,56.0,"fit=14.0 research=6.0(+agentic,agents,alignment,evaluation,grpo) tech=0.0 agentic=3.12(+agentic,multi-agent) pt=4.92(+alignment,grpo,post-training,rlhf) attainability=9.5['accepts_transferable'] advantage=2.0['security_domain_relevance', 'fortinet_adjacency'] company=6.0 strategy=6.0 referral=0.5 loc=3.0 urgency=1.0",low,date_posted unknown; visa sponsorship unverified,,2026-09-06,37.6,5.6,machine learning; ppo; rag,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; python; hugging face; ray,posting date unknown/unparseable,2026-08-23,,,borderline,,2026-08-26,,,,0,thin_jd;date_posted unknown;visa sponsorship unverified
li_amd_forward_deployed_ai_research_scientist_4434583387,AMD,Forward Deployed AI Research Scientist,"Santa Clara, CA",https://www.linkedin.com/jobs/view/4434583387/,https://www.linkedin.com/jobs/view/4434583387/,linkedin,2026-08-22,,,open,0,C,agentic_ai,unknown,"agent, agentic, benchmark, evaluation, experimentation, inference, post-training, prototype, publications, python, pytorch, research, tool use",,JD mentions PhD,,,low,2026-09-06,LinkedIn sweep 2026-08-22; queries: ,ad0be2923c27a983,tracking/job_descriptions/active/amd_linkedin_4434583387.md,,amd,li_4434583387,,,,L3,OPTIMISTIC,55.2,"fit=12.0 research=8.32(+agentic,agents,benchmark,evaluation,experimentation) tech=3.6 agentic=2.6(+agentic,tool use) pt=1.85(+post-training) attainability=14.0['no_years_bar', 'accepts_transferable'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0",low,date_posted unknown; visa sponsorship unverified,,2026-09-06,44.3,16.7,inference; machine learning; optimization; python; pytorch,golang; vllm; transformers; onnx; opensearch; elasticsearch; hugging face; ray; distributed systems; model serving,posting date unknown/unparseable,2026-08-23,,,useful,,2026-08-26,,,,0,thin_jd;date_posted unknown;visa sponsorship unverified
scale_ai_machine_learning_research_engineer_agents_enterpri_4625344005,scale_ai,"Machine Learning Research Engineer, Agents - Enterprise GenAI","San Francisco, CA; New York, NY",https://job-boards.greenhouse.io/scaleai/jobs/4625344005,https://job-boards.greenhouse.io/scaleai/jobs/4625344005,greenhouse,2026-08-23,,,open,0,,post_training,unknown,"For 9 years, Scale has been the leading AI data foundry, helping fuel the most exciting advancements in AI, including generative AI, defense applications, and autonomous vehicles. | This will involve creating best-in-class Agents that achieve state of the art results through a combination of post-training + agent-building algorithms.&lt;/p&gt; &lt;p&gt;If you are excited about sh | The range displayed on each job posting reflects the minimum and maximum target for new hire salaries for the position and may be inclusive of several career levels at Scale; it will be determined dur",RAG pipelines (Fortinet); RLHF familiarity; GRPO research (CAD); PPO research (CAD); post-training research alignment; LLM evaluation work; benchmarking; agent systems (ATHENA supervisor-worker); multi-agent architecture (ATHENA),production LLM deployment at scale; PhD-level research track record; publications at top venues,,,,2026-08-23,lab deep-sweep 2026-08-23; board=greenhouse; us_location=yes,00f1529e34e751b2,tracking/job_descriptions/active/scale_ai__machine_learning_research_engineer_agents_enterpri__4625344005.md,,scale_ai,gh_4625344005,,2026-08-23,,L4,STRETCH,54.8,"fit=14.0 research=6.27(+agents,alignment,benchmark,evaluation,grpo) tech=0.0 agentic=1.56(+multi-agent) pt=4.92(+alignment,grpo,post-training,rlhf) attainability=9.5['accepts_transferable'] advantage=2.0['security_domain_relevance', 'fortinet_adjacency'] company=6.0 strategy=6.0 referral=0.5 loc=3.0 urgency=1.0",low,date_posted unknown; visa sponsorship unverified,,2026-09-06,37.6,5.6,machine learning; ppo; rag,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; python; hugging face; ray,posting date unknown/unparseable,2026-08-23,,,useful,,2026-08-26,,,,14,thin_jd;date_posted unknown;visa sponsorship unverified
liquid_ai_member_of_technical_staff_ml_research_enginee_ash_liquid-ai_c7251e1b-d,Liquid AI,"Member of Technical Staff - ML Research Engineer, Data",San Francisco,https://jobs.ashbyhq.com/liquid-ai/c7251e1b-d7bf-4d03-8b9e-1382743bef2c,https://jobs.ashbyhq.com/liquid-ai/c7251e1b-d7bf-4d03-8b9e-1382743bef2c,ashby,2026-08-22,,,open,0,C,applied_ml,staff,"data curation, evaluation, llm, midtraining, post-training, preference optimization, pretraining, python, pytorch, research, rl, sft, synthetic data",,JD mentions PhD,,,low,2026-08-22,L2 lab sweep 2026-08-22 (official ATS board liquid-ai); years_bar=3,2df71d2a331ac665,tracking/job_descriptions/active/liquid_ai__member_of_technical_staff_ml_research_enginee__ash_liquid-ai_c7251e1b-d.md,,liquid_ai,ash_liquid-ai_c7251e1b-d7bf-4d03-8b9e-1382743bef2c,false,2026-08-23,,L4,STRETCH,54.4,"fit=12.0 research=6.0(+benchmark,evaluation,memory,multimodal,post-training) tech=3.15 agentic=0.0(+) pt=4.92(+data engine,post-training,preference,sft) attainability=13.0[] advantage=0.0[] company=4.8 strategy=6.0 referral=0.5 loc=3.0 urgency=1.0",low,date_posted unknown; visa sponsorship unverified,,2026-09-06,43.2,14.8,data pipelines; optimization; python; pytorch; vlms,golang; vllm; transformers; onnx; opensearch; elasticsearch; hugging face; ray; distributed systems; model serving,posting date unknown/unparseable,2026-08-23,,,useful,,2026-08-26,,,,15,thin_jd;date_posted unknown;visa sponsorship unverified
li_sanas_member_of_technical_staff_llm_post_train_4456167120,Sanas,"Member of Technical Staff, LLM Post-Training, Applied","Palo Alto, CA",https://www.linkedin.com/jobs/view/4456167120/,https://www.linkedin.com/jobs/view/4456167120/,linkedin,2026-08-22,,,open,0,C,post_training,staff,"alignment, dpo, evaluation, fine-tuning, hugging face, inference, kubernetes, post-training, preference, pytorch, research, rlhf, sft, vllm",,,,,low,2026-08-22,LinkedIn sweep 2026-08-22; queries: ; years_bar=2,258efad411f1cc1d,tracking/job_descriptions/active/sanas_linkedin_4456167120.md,,sanas,li_4456167120,false,,,L4,STRETCH,54.0,"fit=12.0 research=4.64(+alignment,dpo,evaluation,fine-tuning,inference optimization) tech=4.95 agentic=0.0(+) pt=6.15(+alignment,dpo,post-training,preference) attainability=12.0[] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=3.0 urgency=1.0",low,date_posted unknown; visa sponsorship unverified,,2026-09-06,47.7,22.3,hugging face; inference; machine learning; optimization; pytorch; vllm,golang; transformers; onnx; opensearch; elasticsearch; python; ray; distributed systems; model serving; deep learning,posting date unknown/unparseable,2026-08-23,,,useful,,2026-08-26,,,,15,thin_jd;date_posted unknown;visa sponsorship unverified
scale_ai_frontier_agents_engineer_forward_deployed_engineer_4694861005,scale_ai,Frontier Agents Engineer (Forward Deployed Engineering),"San Francisco, CA; New York, NY",https://job-boards.greenhouse.io/scaleai/jobs/4694861005,https://job-boards.greenhouse.io/scaleai/jobs/4694861005,greenhouse,2026-08-23,,,open,0,,agentic_ai,unknown,"Applied AI teams to continuously improve the platform.&lt;/li&gt; &lt;/ul&gt; &lt;h2&gt;&lt;strong&gt;What Makes This Role Different&lt;/strong&gt;&lt;/h2&gt; &lt;p&gt;You&#39;ll work across the full  | Qualifications&lt;/strong&gt;&lt;/h2&gt; &lt;ul&gt; &lt;li&gt;4+ years of software engineering experience with strong fundamentals in distributed systems, data structures, algorithms, and system desig | Qualifications&lt;/strong&gt;&lt;/h2&gt; &lt;h3&gt;&lt;strong&gt;Enterprise AI Engineering&lt;/strong&gt;&lt;/h3&gt; &lt;ul&gt; &lt;li&gt;Experience deploying production AI agents or autonomous system | Engineering&lt;/strong&gt;&lt;/h3&gt; &lt;ul&gt; &lt;li&gt;Experience working directly with enterprise customers.&lt;/li&gt; &lt;li&gt;Ability to translate complex technical requirements into scalable | The range displayed on each job posting reflects the minimum and maximum target for new hire salaries for the position and may be inclusive of several career levels at Scale; it will be de",RAG pipelines (Fortinet); retrieval systems; Python; PPO research (CAD); LLM evaluation work; benchmarking; agent systems (ATHENA supervisor-worker); tool-use integration; Docker; Kubernetes; distributed systems,production LLM deployment at scale; Kubernetes/cloud infra,,,,2026-08-23,lab deep-sweep 2026-08-23; board=greenhouse; us_location=yes,53f09acc7dd832fa,tracking/job_descriptions/active/scale_ai__frontier_agents_engineer_forward_deployed_engineer__4694861005.md,,scale_ai,gh_4694861005,,2026-08-23,,L4,STRETCH,53.6,"fit=10.0 research=7.23(+agents,benchmark,evaluation,experimentation,memory) tech=2.25 agentic=3.64(+agent framework,orchestration,tool use) pt=0.0(+) attainability=12.0[] advantage=2.0['security_domain_relevance', 'fortinet_adjacency'] company=6.0 strategy=6.0 referral=0.5 loc=3.0 urgency=1.0",low,date_posted unknown; visa sponsorship unverified,,2026-09-06,42.1,13.0,distributed systems; docker; ppo; python; rag,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; hugging face; ray; model serving,posting date unknown/unparseable,2026-08-23,,,useful,,2026-08-26,,,,14,thin_jd;date_posted unknown;visa sponsorship unverified
li_roku_software_engineer_embedded_agentic_ai_4447079400,Roku,"Software Engineer, Embedded Agentic AI","San Jose, CA",https://www.linkedin.com/jobs/view/4447079400/,https://www.linkedin.com/jobs/view/4447079400/,linkedin,2026-08-22,,,open,0,C,agentic_ai,unknown,"agent, agentic, evaluation, experimentation, langchain, multi-agent, orchestration, prototype, python, pytorch, research, tool use",,,,,medium,2026-08-22,LinkedIn sweep 2026-08-22; queries: ; years_bar=2,98da7c5024fec290,tracking/job_descriptions/active/roku_linkedin_4447079400.md,,roku,li_4447079400,false,,,L4,STRETCH,53.5,"fit=10.0 research=6.41(+agentic,agents,evaluation,experimentation,memory) tech=2.25 agentic=7.79(+agent framework,agentic,langchain,multi-agent) pt=0.0(+) attainability=13.0[] advantage=1.2['security_domain_relevance'] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0",low,date_posted unknown; visa sponsorship unverified,,2026-09-06,43.2,14.8,agentic ai; langchain; python; pytorch; rag,golang; vllm; transformers; onnx; opensearch; elasticsearch; hugging face; ray; distributed systems; model serving,posting date unknown/unparseable,2026-08-23,,,useful,,2026-08-26,,,,15,thin_jd;date_posted unknown;visa sponsorship unverified
